Year,State:,Education,final_didnotvote_weight,final_didvote_weight,segment_size,voterturnout,standard_error,Education Category,stat_type,stat_val,YA,Race,Race Category,Employment,Employment Category,Age,Age Category
2002,Illinois,15.0,766746.7410000002,258098.49690000003,1024845.2379000002,0.2518414364971505,0.00042877679713043335,Less than High School,education,Less than High School,False,,,,,,
2002,Illinois,73.0,1586941.2189000004,929227.5362999993,2516168.7551999995,0.369302549512876,0.000304250855497421,High School Grad,education,High School Grad,False,,,,,,
2002,Illinois,80.0,815115.0018999994,630516.4679000003,1445631.4697999996,0.43615297610201514,0.0004124499634719612,Some College,education,Some College,False,,,,,,
2002,Illinois,91.0,317169.53929999995,261740.61210000014,578910.1514000001,0.45212648537432454,0.0006541307190920647,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Illinois,111.0,615906.0031999992,651357.5332000002,1267263.5363999994,0.5139874339400274,0.0004439831932165705,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Illinois,123.0,194904.42260000005,308655.6463000001,503560.06890000013,0.6129470253156525,0.0006863901356548708,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Indiana,15.0,501438.37359999976,135630.938,637069.3115999998,0.2128982443988125,0.0005128709943936916,Less than High School,education,Less than High School,False,,,,,,
2002,Indiana,73.0,1132757.5061999997,515970.3893999998,1648727.8955999995,0.3129506031753224,0.00036112485859100173,High School Grad,education,High School Grad,False,,,,,,
2002,Indiana,80.0,459203.9980999999,245560.77129999996,704764.7693999999,0.3484294078846445,0.000567565574802758,Some College,education,Some College,False,,,,,,
2002,Indiana,91.0,187158.0832,127251.45289999997,314409.53609999997,0.4047315309785223,0.000875370898386375,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Indiana,111.0,285638.42050000007,213414.82050000003,499053.2410000001,0.42763938387086836,0.0007003260460755942,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Indiana,123.0,117920.37739999998,135733.15829999998,253653.53569999995,0.5351124238241793,0.000990321087784558,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Iowa,15.0,182598.98020000002,57210.43529999998,239809.4155,0.23856625971385173,0.0008703370147762934,Less than High School,education,Less than High School,False,,,,,,
2002,Iowa,73.0,453519.65409999946,280164.38940000004,733684.0434999994,0.3818597281514958,0.0005672061250088514,High School Grad,education,High School Grad,False,,,,,,
2002,Iowa,80.0,184391.04570000008,189575.24979999993,373966.2955,0.506931378793199,0.000817545700098757,Some College,education,Some College,False,,,,,,
2002,Iowa,91.0,96849.31150000001,123612.0594,220461.3709,0.5606971366247636,0.0010570120401945493,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Iowa,111.0,81010.05069999999,198153.15109999978,279163.2017999998,0.7098111420930118,0.000858979278723325,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Iowa,123.0,23628.7742,90032.49259999998,113661.26679999998,0.7921123451705185,0.0012036535328835104,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Kansas,15.0,164127.42590000006,38751.78660000001,202879.21250000008,0.1910091532911485,0.0008727304287705007,Less than High School,education,Less than High School,False,,,,,,
2002,Kansas,73.0,377336.39790000016,201164.33370000013,578500.7316000003,0.3477339313705373,0.0006261580559104848,High School Grad,education,High School Grad,False,,,,,,
2002,Kansas,80.0,233455.15130000003,186568.3334,420023.48470000003,0.444185480564868,0.0007666732951008864,Some College,education,Some College,False,,,,,,
2002,Kansas,91.0,74852.87550000001,70114.96719999997,144967.84269999998,0.4836587611026095,0.0013125084186154145,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Kansas,111.0,125158.26979999995,201062.0304,326220.30019999994,0.6163381931680291,0.0008513895842457166,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Kansas,123.0,36606.2423,98718.71430000002,135324.95660000003,0.729493781341438,0.0012075648848541556,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Kentucky,15.0,447127.3484999998,144383.68909999996,591511.0375999997,0.24409297531593524,0.0005585092943128764,Less than High School,education,Less than High School,False,,,,,,
2002,Kentucky,73.0,716539.1809000003,328314.1102999998,1044853.2912000001,0.3142202958684615,0.00045413165271128794,High School Grad,education,High School Grad,False,,,,,,
2002,Kentucky,80.0,265375.0461,207025.87790000002,472400.924,0.43824189873938524,0.0007218986857768393,Some College,education,Some College,False,,,,,,
2002,Kentucky,91.0,99348.1754,78096.68590000001,177444.8613,0.44011804753232386,0.0011784227266708341,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Kentucky,111.0,116505.38620000002,142555.9261,259061.31230000005,0.5502787152367867,0.000977376287160522,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Kentucky,123.0,53678.2886,104197.3524,157875.641,0.659996385382847,0.0011922160993791896,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Louisiana,15.0,483376.76830000017,121490.17310000003,604866.9414000002,0.2008543776897508,0.0005151381200514558,Less than High School,education,Less than High School,False,,,,,,
2002,Louisiana,73.0,661650.9952999996,411087.2009999999,1072738.1962999995,0.38321298003360754,0.0004693975797070713,High School Grad,education,High School Grad,False,,,,,,
2002,Louisiana,80.0,281076.98189999996,212685.73270000005,493762.7146,0.4307448221810308,0.0007047001786308027,Some College,education,Some College,False,,,,,,
2002,Louisiana,91.0,66750.24740000001,82056.5927,148806.8401,0.5514302477282427,0.0012892847261265854,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Louisiana,111.0,122311.10280000001,191726.59120000002,314037.694,0.610520949755796,0.000870164671206636,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Louisiana,123.0,35611.2533,53904.5109,89515.7642,0.6021789724049521,0.0016359005512297411,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Maine,15.0,89356.3373,31303.282499999998,120659.6198,0.25943461907046383,0.0012618702192900132,Less than High School,education,Less than High School,False,,,,,,
2002,Maine,73.0,206257.4515,170913.47280000002,377170.9243,0.4531459393833238,0.0008105609254014625,High School Grad,education,High School Grad,False,,,,,,
2002,Maine,80.0,95763.80080000006,74589.71059999998,170353.51140000002,0.43785249853088715,0.0012020250366849023,Some College,education,Some College,False,,,,,,
2002,Maine,91.0,40923.275299999994,49704.51019999999,90627.78549999998,0.5484467034671171,0.001653069221190151,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Maine,111.0,34151.0928,114329.11660000001,148480.2094,0.7699956584247653,0.0010921388831808677,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Maine,123.0,11506.6703,51996.432500000024,63503.10280000002,0.8188014476042265,0.0015285131871588039,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Maryland,15.0,344596.03190000006,91955.3789,436551.41080000007,0.21064043460880733,0.0006171498262957871,Less than High School,education,Less than High School,False,,,,,,
2002,Maryland,73.0,665968.5386000002,369220.50560000015,1035189.0442000004,0.35666964180956506,0.0004708041281594126,High School Grad,education,High School Grad,False,,,,,,
2002,Maryland,80.0,278727.39749999985,292828.55350000004,571555.9509999999,0.5123357616829365,0.0006611628065920234,Some College,education,Some College,False,,,,,,
2002,Maryland,91.0,103063.31479999998,102169.8343,205233.14909999998,0.49782325490809326,0.0011036773609398095,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Maryland,111.0,178254.17869999996,356059.6025999998,534313.7812999998,0.6663867095729726,0.0006450400008213021,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Maryland,123.0,113485.73910000002,242189.14060000013,355674.87970000017,0.6809284389279292,0.0007815705531941388,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Massachusetts,15.0,289552.72319999995,137707.11250000002,427259.83569999994,0.3223029664709484,0.0007149964888694728,Less than High School,education,Less than High School,False,,,,,,
2002,Massachusetts,73.0,783133.0047000004,534369.6323999999,1317502.6371000004,0.40559283704829535,0.00042777106880421614,High School Grad,education,High School Grad,False,,,,,,
2002,Massachusetts,80.0,380989.50610000006,301123.0724999999,682112.5785999999,0.4414565600271426,0.0006012352513026755,Some College,education,Some College,False,,,,,,
2002,Massachusetts,91.0,122713.9822,163915.74460000003,286629.72680000006,0.5718728005988526,0.0009242203262461672,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Massachusetts,111.0,355480.7300000002,486130.91799999995,841611.6480000002,0.5776190469264987,0.0005384148714499822,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Massachusetts,123.0,110918.7008,355765.9457000002,466684.6465000002,0.7623262268603475,0.00062308788116276,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Michigan,15.0,655294.4178,255902.40170000002,911196.8195000001,0.28084207080575746,0.0004708007243372992,Less than High School,education,Less than High School,False,,,,,,
2002,Michigan,73.0,1545496.797999999,887171.4722000004,2432668.270199999,0.36469069090421546,0.000308612493152675,High School Grad,education,High School Grad,False,,,,,,
2002,Michigan,80.0,709070.8569,638591.3128999999,1347662.1697999998,0.47385118259628095,0.0004301151747097389,Some College,education,Some College,False,,,,,,
2002,Michigan,91.0,244190.70160000006,269759.2128000002,513949.91440000024,0.5248745164495743,0.0006965808117174439,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Michigan,111.0,321485.04169999994,514177.5421000003,835662.5838000003,0.6152932440290504,0.0005322191550649571,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Michigan,123.0,123868.91679999998,315297.78930000006,439166.70610000007,0.7179455658193848,0.0006790433814049684,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Minnesota,15.0,227000.54950000002,127460.7993,354461.34880000004,0.3595901209864154,0.0008060248741225736,Less than High School,education,Less than High School,False,,,,,,
2002,Minnesota,73.0,427596.1281000001,529256.0930999998,956852.2211999999,0.5531220823590224,0.0005082559965151886,High School Grad,education,High School Grad,False,,,,,,
2002,Minnesota,80.0,269669.18059999996,447926.2022999998,717595.3828999997,0.6242044095794027,0.0005717411333079454,Some College,education,Some College,False,,,,,,
2002,Minnesota,91.0,145973.57520000002,357904.60700000025,503878.1822000003,0.7102998693798178,0.0006390464637369808,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Minnesota,111.0,111640.8358,508999.21929999994,620640.0551,0.8201198345440144,0.00048754016108013877,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Minnesota,123.0,35527.085199999994,200779.75779999993,236306.84299999994,0.8496569767131119,0.0007352335297853768,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Mississippi,15.0,337230.9934000002,67940.60859999999,405171.6020000002,0.16768354017071502,0.0005869079056806443,Less than High School,education,Less than High School,False,,,,,,
2002,Mississippi,73.0,477383.5190999998,192189.13790000006,669572.6569999999,0.2870325361867339,0.0005528426813929475,High School Grad,education,High School Grad,False,,,,,,
2002,Mississippi,80.0,189923.23450000002,104599.03399999997,294522.2685,0.3551481337310152,0.0008818113420379013,Some College,education,Some College,False,,,,,,
2002,Mississippi,91.0,87468.24969999999,59186.90289999997,146655.15259999997,0.40357874817689826,0.0012811265640716033,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Mississippi,111.0,107270.23240000004,76974.49409999998,184244.72650000002,0.4177839744031967,0.0011490010698413777,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Mississippi,123.0,37438.8827,30829.831999999995,68268.7147,0.4515953191074212,0.0019046467025216178,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Missouri,15.0,384787.35670000006,126167.39140000001,510954.7481000001,0.2469247851578972,0.0006032680150363566,Less than High School,education,Less than High School,False,,,,,,
2002,Missouri,73.0,722186.0728,472610.4519000001,1194796.5247,0.39555727032154475,0.00044733748254118877,High School Grad,education,High School Grad,False,,,,,,
2002,Missouri,80.0,448221.0452000001,377478.33110000036,825699.3763000005,0.4571619428750199,0.0005482254596006392,Some College,education,Some College,False,,,,,,
2002,Missouri,91.0,142447.6008,150050.97030000002,292498.5711,0.5129972763138739,0.0009241901814699439,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Missouri,111.0,195060.26820000005,331105.18460000015,526165.4528000002,0.6292795979629927,0.0006658614999006663,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Missouri,123.0,80614.7449,197184.01829999994,277798.7631999999,0.7098088415823444,0.0008610881973064378,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Montana,15.0,57335.87729999998,20982.702200000003,78318.57949999998,0.26791474429129564,0.0015825109970906556,Less than High School,education,Less than High School,False,,,,,,
2002,Montana,73.0,116310.45560000003,91916.68039999998,208227.136,0.44142508111911016,0.0010881795384800595,High School Grad,education,High School Grad,False,,,,,,
2002,Montana,80.0,81353.10279999996,58275.32,139628.42279999997,0.41736001045769894,0.001319680032657775,Some College,education,Some College,False,,,,,,
2002,Montana,91.0,28040.482300000003,30674.363599999993,58714.8459,0.5224294321106273,0.002061382724735396,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Montana,111.0,34179.548899999994,73821.10040000001,108000.6493,0.6835245980322083,0.0014152523051096627,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Montana,123.0,5993.3351,27518.443100000004,33511.7782,0.8211573535659175,0.0020933893027757383,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Nebraska,15.0,82076.74759999999,22374.497799999997,104451.24539999999,0.21420996671045917,0.0012694519984052046,Less than High School,education,Less than High School,False,,,,,,
2002,Nebraska,73.0,248992.54670000006,129526.9661,378519.5128000001,0.34219362997130004,0.000771153548849699,High School Grad,education,High School Grad,False,,,,,,
2002,Nebraska,80.0,166807.81470000002,106002.89500000002,272810.7097,0.3885584078299842,0.0009332004434422555,Some College,education,Some College,False,,,,,,
2002,Nebraska,91.0,68043.1363,48519.052299999996,116562.1886,0.41625035427654966,0.0014438157546582415,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Nebraska,111.0,80345.40629999997,97586.17609999988,177931.58239999984,0.5484477504427565,0.001179763930942634,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Nebraska,123.0,16963.6554,36934.644799999995,53898.3002,0.6852654844948152,0.0020003872634726046,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Nevada,15.0,153698.5216999999,17560.791500000003,171259.3131999999,0.1025391914277513,0.0007330364855679857,Less than High School,education,Less than High School,False,,,,,,
2002,Nevada,73.0,299123.90900000004,119319.97680000003,418443.88580000005,0.2851516794704233,0.0006979532024353809,High School Grad,education,High School Grad,False,,,,,,
2002,Nevada,80.0,183911.36160000012,135264.7164000001,319176.0780000002,0.4237934034642784,0.0008746837177880625,Some College,education,Some College,False,,,,,,
2002,Nevada,91.0,52529.385,37770.593400000005,90299.9784,0.41827909673121255,0.0016415215646803296,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Nevada,111.0,87687.85160000002,99732.42319999999,187420.2748,0.532132520381941,0.0011525586779854388,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Nevada,123.0,19121.752099999994,42658.62890000002,61780.38100000001,0.6904882781477183,0.0018599077953776455,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,New Hampshire,15.0,69335.65699999998,25057.9049,94393.56189999997,0.2654620124044711,0.0014372659417878505,Less than High School,education,Less than High School,False,,,,,,
2002,New Hampshire,73.0,186349.84000000003,119999.75930000003,306349.59930000006,0.3917085564146191,0.0008819190518302428,High School Grad,education,High School Grad,False,,,,,,
2002,New Hampshire,80.0,89550.5498,69844.02699999996,159394.57679999995,0.4381832079998344,0.0012427633942634281,Some College,education,Some College,False,,,,,,
2002,New Hampshire,91.0,49794.3077,46964.193799999994,96758.50149999998,0.48537537344974285,0.0016067177235294743,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,New Hampshire,111.0,54337.14550000001,110724.2989,165061.4444,0.6708065551133635,0.0011566485498749792,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,New Hampshire,123.0,12745.390500000001,55009.51219999998,67754.90269999998,0.8118897674986995,0.0015013584100779763,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,New Jersey,15.0,516062.8842999997,154708.2087000001,670771.0929999998,0.23064233136236262,0.000514335480046975,Less than High School,education,Less than High School,False,,,,,,
2002,New Jersey,73.0,1125758.8902000003,580785.2571999995,1706544.1473999997,0.34032829334351133,0.00036270554314419016,High School Grad,education,High School Grad,False,,,,,,
2002,New Jersey,80.0,606556.3989000001,317301.91459999984,923858.3134999999,0.3434530056864611,0.0004940420143767903,Some College,education,Some College,False,,,,,,
2002,New Jersey,91.0,185541.33740000002,137839.79090000005,323381.1283000001,0.42624562424102347,0.0008696322483026472,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,New Jersey,111.0,577907.0424000004,500901.02319999994,1078808.0656000003,0.4643096758100469,0.0004801629825252403,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,New Jersey,123.0,199106.7552,282102.74280000007,481209.4980000001,0.5862368552002272,0.0007099787750881824,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,New Mexico,15.0,144264.51729999992,47904.86949999999,192169.38679999992,0.2492846040553636,0.0009868321449097348,Less than High School,education,Less than High School,False,,,,,,
2002,New Mexico,73.0,263439.12909999996,127238.21209999995,390677.3411999999,0.32568618315353676,0.000749758822472238,High School Grad,education,High School Grad,False,,,,,,
2002,New Mexico,80.0,140919.38259999995,92947.53689999998,233866.91949999993,0.39743772697189866,0.0010119315018903418,Some College,education,Some College,False,,,,,,
2002,New Mexico,91.0,55183.876200000006,41387.3296,96571.2058,0.42856801110792386,0.001592459232506568,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,New Mexico,111.0,56017.103099999986,78569.4121,134586.5152,0.58378368726795,0.0013436456555712551,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,New Mexico,123.0,29071.666999999998,44750.626399999994,73822.2934,0.6061939332814062,0.0017982630781494568,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,New York,15.0,1327271.8817999994,412450.0869000002,1739721.9686999996,0.23707816209747695,0.00032243774502365607,Less than High School,education,Less than High School,False,,,,,,
2002,New York,73.0,2435216.059699998,1127489.0985999997,3562705.1582999974,0.3164699430637138,0.00024640816892780977,High School Grad,education,High School Grad,False,,,,,,
2002,New York,80.0,1148578.8165999993,637441.1231999997,1786019.939799999,0.3569059387273029,0.0003584849973941292,Some College,education,Some College,False,,,,,,
2002,New York,91.0,509680.8259,315612.6384000002,825293.4643000002,0.38242473986837816,0.0005349506653848013,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,New York,111.0,1057423.0511000003,801587.7388999988,1859010.789999999,0.4311904714119487,0.00036322610513485804,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,New York,123.0,463398.45629999967,629476.0320000001,1092874.4882999999,0.5759819986091629,0.0004727281435833095,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,North Carolina,15.0,697048.9653999998,187199.75720000002,884248.7225999997,0.2117048658544481,0.00043443281500578183,Less than High School,education,Less than High School,False,,,,,,
2002,North Carolina,73.0,1230434.4382999993,601776.1365,1832210.5747999994,0.3284426718068084,0.00034696338149254246,High School Grad,education,High School Grad,False,,,,,,
2002,North Carolina,80.0,574423.1489000001,339905.5478999999,914328.6968,0.3717542160599502,0.0005054073661967993,Some College,education,Some College,False,,,,,,
2002,North Carolina,91.0,202486.6965,217994.0221999999,420480.71869999985,0.5184399961881058,0.0007705510402095553,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,North Carolina,111.0,306025.4154,460608.16940000013,766633.5848000001,0.6008191899395641,0.0005593231628112558,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,North Carolina,123.0,100539.4886,238268.7253000002,338808.2139000002,0.7032554569952829,0.0007848216243001713,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,North Dakota,15.0,36723.22550000001,19910.261900000005,56633.48740000001,0.35156340910766515,0.0020063141572816824,Less than High School,education,Less than High School,False,,,,,,
2002,North Dakota,73.0,84453.49999999997,61046.02180000001,145499.5218,0.4195616662157306,0.001293734504450303,High School Grad,education,High School Grad,False,,,,,,
2002,North Dakota,80.0,61353.60159999996,48751.336099999986,110104.93769999995,0.4427715697258871,0.0014969355384510145,Some College,education,Some College,False,,,,,,
2002,North Dakota,91.0,26550.706800000004,37847.369000000006,64398.075800000006,0.5877096253239293,0.0019397535449874519,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,North Dakota,111.0,27988.9875,44658.18869999997,72647.17619999997,0.6147271103429343,0.0018055771061156456,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,North Dakota,123.0,2488.7148,13516.143699999993,16004.858499999993,0.8445025427747455,0.0028644167665040953,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Ohio,15.0,859721.9522,226683.61239999995,1086405.5646,0.20865468641396534,0.0003898531955686024,Less than High School,education,Less than High School,False,,,,,,
2002,Ohio,73.0,2004169.8131000018,996544.7520000007,3000714.5651000026,0.3321024810524721,0.00027188085812845665,High School Grad,education,High School Grad,False,,,,,,
2002,Ohio,80.0,833022.6606,563904.5694000002,1396927.23,0.4036749784024184,0.00041511702009148577,Some College,education,Some College,False,,,,,,
2002,Ohio,91.0,272019.1417,231366.1356,503385.27729999996,0.45962038627942214,0.0007024232291384758,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Ohio,111.0,448117.6222999996,558382.3548000001,1006499.9770999997,0.5547763214151794,0.0004953831158080607,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Ohio,123.0,208638.5714,355825.1298,564463.7012,0.6303773458657256,0.000642482909664194,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Oklahoma,15.0,296019.1635,94321.7372,390340.9007,0.24163939016088867,0.0006851721769950917,Less than High School,education,Less than High School,False,,,,,,
2002,Oklahoma,73.0,529937.7544999999,322155.5289999999,852093.2834999999,0.37807542347562695,0.0005253086016083068,High School Grad,education,High School Grad,False,,,,,,
2002,Oklahoma,80.0,289014.458,186773.33479999998,475787.79279999994,0.3925559621881917,0.0007079413475460927,Some College,education,Some College,False,,,,,,
2002,Oklahoma,91.0,91556.17879999998,83543.73159999998,175099.91039999996,0.4771203560821468,0.0011936359169315285,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Oklahoma,111.0,104653.90210000004,158582.48609999998,263236.38820000004,0.6024337561549933,0.0009538639576489981,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Oklahoma,123.0,42051.928900000006,103231.97469999996,145283.90359999996,0.7105534208677471,0.001189799625126571,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Oregon,15.0,157389.28019999995,60888.46830000001,218277.74849999996,0.2789494976855143,0.0009599329538939939,Less than High School,education,Less than High School,False,,,,,,
2002,Oregon,73.0,439894.84419999964,256768.3717,696663.2158999996,0.3685688663327633,0.0005779774293934752,High School Grad,education,High School Grad,False,,,,,,
2002,Oregon,80.0,282828.1738,304677.8243000002,587505.9981000002,0.518595257385169,0.0006518734606042724,Some College,education,Some College,False,,,,,,
2002,Oregon,91.0,62330.3753,96165.56670000005,158495.94200000004,0.6067383523295506,0.001226965771590593,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Oregon,111.0,112884.98820000002,265798.1788000001,378683.16700000013,0.7019012249889629,0.000743327321001786,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Oregon,123.0,48690.229699999996,154417.16350000002,203107.39320000002,0.760273474377889,0.0009472837747165374,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Pennsylvania,15.0,868253.8236999997,242419.51350000003,1110673.3371999997,0.2182635572319923,0.00039194724890305455,Less than High School,education,Less than High School,False,,,,,,
2002,Pennsylvania,73.0,2312041.3977999995,1280884.0605,3592925.458299999,0.35650170741534204,0.0002526855475648993,High School Grad,education,High School Grad,False,,,,,,
2002,Pennsylvania,80.0,764515.5408999999,502010.74520000024,1266526.2861000001,0.3963682007310217,0.00043463866079578283,Some College,education,Some College,False,,,,,,
2002,Pennsylvania,91.0,313606.11899999995,200463.92969999995,514070.0486999999,0.38995450173948243,0.0006802631281959527,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Pennsylvania,111.0,511958.5320000002,541663.4380000001,1053621.9700000002,0.5140965672915875,0.00048691698775556365,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Pennsylvania,123.0,230070.52369999993,400077.7256000001,630148.2493,0.634894607807649,0.0006065108518858971,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Rhode Island,15.0,80205.26609999996,27945.2849,108150.55099999996,0.25839244129232414,0.0013311058993564803,Less than High School,education,Less than High School,False,,,,,,
2002,Rhode Island,73.0,131673.29980000012,86694.39560000005,218367.69540000017,0.3970110846350031,0.001047036412422956,High School Grad,education,High School Grad,False,,,,,,
2002,Rhode Island,80.0,60035.09779999999,49266.39880000003,109301.49660000001,0.45073855649292205,0.0015050081697880672,Some College,education,Some College,False,,,,,,
2002,Rhode Island,91.0,34577.738300000005,22560.486600000004,57138.22490000001,0.39484052295086264,0.0020449486478790954,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,Rhode Island,111.0,44469.55670000001,64969.69099999999,109439.2477,0.5936598831353259,0.0014846604935465774,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,Rhode Island,123.0,12286.375099999996,42653.849100000014,54940.22420000001,0.7763683115803521,0.0017776872521835013,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,South Carolina,15.0,352960.12919999997,84850.62770000003,437810.7569,0.19380663074795282,0.0005973938024528701,Less than High School,education,Less than High School,False,,,,,,
2002,South Carolina,73.0,704520.2549999998,287535.43899999995,992055.6939999997,0.2898380007685335,0.00045549996755120544,High School Grad,education,High School Grad,False,,,,,,
2002,South Carolina,80.0,341752.6605,189909.3225999999,531661.9830999998,0.3571993647028925,0.0006571669048999291,Some College,education,Some College,False,,,,,,
2002,South Carolina,91.0,132330.8655,93208.9358,225539.80130000002,0.41327045276597923,0.0010368706014012498,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,South Carolina,111.0,134505.4804,230856.27129999993,365361.7516999999,0.6318567015453687,0.0007979142241957884,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,South Carolina,123.0,36518.3254,111086.40709999998,147604.73249999998,0.7525938038605909,0.001123144059067278,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,South Dakota,15.0,35824.960699999996,26609.925999999996,62434.88669999999,0.4262028395736642,0.0019791271784827514,Less than High School,education,Less than High School,False,,,,,,
2002,South Dakota,73.0,82928.40130000001,105813.63950000014,188742.04080000013,0.560625704011144,0.0011424034416875647,High School Grad,education,High School Grad,False,,,,,,
2002,South Dakota,80.0,52480.734200000006,64239.81420000003,116720.54840000003,0.550372792799524,0.0014560661647180586,Some College,education,Some College,False,,,,,,
2002,South Dakota,91.0,18838.023,41909.36130000001,60747.38430000001,0.6898957343254696,0.0018766436287186161,Associate's Degree,education,Associate's Degree,False,,,,,,
2002,South Dakota,111.0,18674.751999999997,64690.98259999999,83365.73459999998,0.7759900744639993,0.0014440024273773596,Bachelor's Degree,education,Bachelor's Degree,False,,,,,,
2002,South Dakota,123.0,2953.8423,23443.04330000001,26396.88560000001,0.8880988331441646,0.0019403121902113784,Post-Graduate Degree,education,Post-Graduate Degree,False,,,,,,
2002,Tennessee,15.0,539921.0293999999,172949.80769999995,712870.8370999999,0.24261030007002368,0.0005077020191149701,Less than High School,education,Less than High School,False,,,,,,
